Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,156.800003,157.320007,154.720001,156.779999,148.038589,20102161
2019-07-16,156.339996,158.580002,156.339996,158.080002,149.266098,28751304
2019-07-17,157.979996,158.000000,155.100006,155.779999,147.094345,19276599
2019-07-18,154.880005,156.759995,154.500000,156.320007,147.604248,27047530
2019-07-19,156.880005,157.320007,154.759995,155.619995,146.943253,26541048
2019-07-22,156.279999,157.419998,155.380005,156.600006,147.868622,23556379
2019-07-23,157.399994,161.020004,157.160004,160.100006,151.173477,30747922
2019-07-24,160.000000,160.520004,158.199997,159.919998,151.003510,20769565
2019-07-25,161.259995,161.500000,157.860001,159.539993,150.644684,33082431
2019-07-26,159.160004,160.479996,158.380005,160.080002,151.154602,19674229
2019-07-29,159.300003,161.300003,158.940002,160.820007,151.853333,36762512
2019-07-30,160.279999,160.619995,157.300003,157.720001,148.926178,36105583
2019-07-31,157.000000,160.279999,152.619995,154.080002,145.489136,58800125
2019-08-01,155.500000,159.529999,154.380005,155.880005,147.188766,49978955
2019-08-02,154.320007,154.639999,151.759995,153.160004,144.620438,214718672
2019-08-05,150.979996,151.639999,146.539993,147.300003,139.087158,282344614
2019-08-06,147.500000,149.500000,145.860001,147.240005,139.030502,62402418
2019-08-07,148.360001,148.779999,145.979996,147.539993,139.313766,29807601
2019-08-08,146.300003,147.080002,143.520004,145.919998,140.643875,99598938
2019-08-09,144.320007,147.320007,143.320007,143.759995,138.561966,27373127
2019-08-12,144.759995,145.000000,141.479996,141.479996,136.364410,92185786
2019-08-13,141.479996,142.660004,140.220001,141.100006,135.998154,35453739
2019-08-14,141.339996,141.979996,138.080002,138.759995,133.742752,40414641
2019-08-15,138.759995,139.300003,136.468002,137.199997,132.239166,46069480
2019-08-16,138.559998,140.000000,137.279999,139.820007,134.764435,41389283
2019-08-19,140.300003,141.520004,140.119995,140.600006,135.516235,40913390
2019-08-20,140.559998,141.369003,137.919998,138.479996,133.472885,113580699
2019-08-21,138.500000,140.460007,138.500000,139.179993,134.147568,87447577
2019-08-22,138.539993,140.300003,138.399994,139.320007,134.282516,30987696
2019-08-23,140.559998,141.199997,138.039993,138.039993,133.048782,28748111
2019-08-27,137.740005,138.039993,136.479996,136.679993,131.737961,57867087
2019-08-28,136.979996,137.759995,134.699997,136.160004,131.236771,65332813
2019-08-29,135.500000,137.820007,135.141006,137.539993,132.566864,37868778
2019-08-30,138.240005,138.479996,135.800003,136.600006,131.660873,30570424
2019-09-02,137.539993,138.960007,137.220993,137.539993,132.566864,17558771
2019-09-03,137.399994,137.858994,136.059998,137.320007,132.354843,23726386
2019-09-04,137.919998,138.539993,136.820007,137.360001,132.393387,64499402
2019-09-05,138.000000,140.020004,137.339996,139.820007,134.764435,38887890
2019-09-06,139.839996,141.119995,138.660004,140.100006,135.034317,32240129
2019-09-09,139.800003,140.779999,138.380005,140.779999,135.689728,70595248
2019-09-10,140.039993,149.000000,140.039993,147.679993,142.340225,82448390
2019-09-11,148.880005,150.160004,147.770004,148.699997,143.323349,67572371
2019-09-12,148.699997,149.300003,131.035995,148.699997,143.323349,45365639
2019-09-13,149.000000,157.300003,148.397995,150.113007,144.685272,55723247
2019-09-16,155.360001,156.679993,152.899994,153.479996,147.930511,58826500
2019-09-17,152.759995,153.289001,149.059998,149.199997,143.805267,77556704
2019-09-18,150.000000,150.238998,148.000000,148.000000,142.648666,46776416
2019-09-19,148.399994,150.479996,147.679993,150.479996,145.038986,27138898
2019-09-20,151.000000,153.139999,150.279999,151.539993,146.060654,81170079
2019-09-23,150.600006,151.160004,147.279999,149.259995,143.863098,21093444
2019-09-24,149.000000,150.020004,146.699005,147.039993,141.723373,28001800
2019-09-25,145.779999,148.119995,144.380005,148.119995,142.764328,45278202
2019-09-26,147.679993,149.740005,147.419998,149.139999,143.747452,36969316
2019-09-27,149.539993,151.240005,148.899994,150.919998,145.463089,28929397
2019-09-30,151.139999,151.979996,150.039993,150.399994,144.961884,27681120
2019-10-01,150.279999,152.000000,149.600006,149.639999,144.229370,34175644
2019-10-02,149.259995,149.259995,144.320007,144.320007,139.101730,38770652
2019-10-03,143.460007,143.839996,139.960007,142.059998,136.923447,31833504
2019-10-04,142.860001,143.100006,140.699997,142.940002,137.771622,23361466
2019-10-07,142.979996,144.339996,141.179993,144.339996,139.121002,26154335
2019-10-08,146.080002,146.080002,142.800003,143.940002,138.735474,38081192
2019-10-09,143.660004,145.759995,143.000000,145.000000,139.757141,98990874
2019-10-10,144.460007,149.600006,144.460007,149.199997,143.805267,50756258
2019-10-11,149.960007,160.684998,149.541000,160.479996,154.677414,123587863
2019-10-14,158.000000,160.684998,149.541000,157.600006,151.901550,42147458
2019-10-15,159.179993,167.779999,156.781998,164.039993,158.108688,112820443
2019-10-16,165.600006,166.080002,159.820007,164.259995,158.320740,90129526
2019-10-17,162.759995,170.380005,161.220993,164.000000,158.070145,106525171
2019-10-18,162.979996,167.820007,162.059998,165.000000,159.033981,69390679
2019-10-21,165.919998,167.919998,165.320007,165.619995,159.631561,48873819
2019-10-22,165.259995,166.828995,164.500000,165.300003,159.323135,86428355
2019-10-23,163.660004,169.940002,162.639999,165.779999,159.785782,33461611
2019-10-24,165.779999,167.259995,164.979996,166.399994,160.383362,41665835
2019-10-25,167.500000,171.580002,167.162994,170.360001,164.200180,56669699
2019-10-28,170.100006,171.509995,167.162994,170.500000,164.335114,39259001
2019-10-29,170.500000,171.720001,167.360001,171.720001,165.511002,52268451
2019-10-30,171.759995,172.220001,166.679993,168.419998,162.330322,39146621
2019-10-31,167.639999,168.610992,165.998993,167.800003,161.732742,72593355
2019-11-01,167.399994,167.399994,164.720001,167.179993,161.135147,57642346
2019-11-04,167.000000,169.179993,166.740005,168.139999,162.060455,42592916
2019-11-05,170.000000,170.259995,167.919998,169.160004,163.043579,28883746
2019-11-06,168.979996,170.199997,166.919998,168.320007,162.233948,33001550
2019-11-07,168.279999,170.600006,167.919998,170.039993,163.891739,39115024
2019-11-08,169.699997,169.699997,166.440002,166.440002,160.421921,32194960
2019-11-11,165.539993,172.039993,164.001007,171.639999,165.433899,56510091
2019-11-12,172.000000,172.759995,169.820007,172.759995,166.513397,51856991
2019-11-13,170.740005,171.080994,168.839996,170.880005,164.701385,23291755
2019-11-14,170.479996,173.300003,169.360001,170.100006,163.949585,37107435
2019-11-15,171.399994,172.279999,168.500000,170.740005,164.566452,26795954
2019-11-18,171.259995,173.386002,170.020004,170.320007,164.161636,31399697
2019-11-19,171.320007,173.399994,169.679993,170.419998,164.258011,25796847
2019-11-20,169.160004,169.419998,167.259995,169.199997,163.082123,43279995
2019-11-21,167.399994,168.440002,165.919998,168.179993,162.098999,26167704
2019-11-22,168.000000,170.160004,167.020004,169.259995,163.139954,24545024
2019-11-25,170.559998,172.520004,168.699997,172.000000,165.780884,29112403
2019-11-26,172.160004,174.020004,170.860001,171.740005,165.530289,42582224
2019-11-27,172.860001,175.046997,171.619995,174.419998,168.113373,35393262
2019-11-28,175.800003,176.190002,173.759995,174.220001,167.920609,30474291
2019-11-29,174.139999,174.220001,171.419998,171.539993,165.337509,28532134
2019-12-02,171.500000,172.279999,169.039993,169.179993,163.062836,47771495
2019-12-03,169.000000,170.479996,164.600006,166.339996,160.325531,45455357
2019-12-04,165.000000,169.160004,164.940002,167.160004,161.115891,29835743
2019-12-05,166.860001,168.679993,165.539993,167.160004,161.115891,49974529
2019-12-06,168.220001,170.220001,167.500000,169.399994,163.274887,20971015
2019-12-09,169.500000,172.100006,169.059998,171.679993,165.472443,36216265
2019-12-10,171.679993,171.679993,167.160004,170.139999,163.988129,51972517
2019-12-11,169.500000,170.520004,168.179993,168.679993,162.580917,56576014
2019-12-12,170.000000,172.720001,169.619995,171.860001,165.645950,44604235
2019-12-13,185.000000,187.679993,170.740005,182.479996,175.881943,183046871
2019-12-16,183.779999,192.990005,183.320007,192.460007,185.501099,109295227
2019-12-17,189.839996,191.740005,185.360001,187.360001,180.585495,52622212
2019-12-18,185.199997,187.279999,184.460007,185.119995,178.426483,41111821
2019-12-19,185.679993,185.710007,182.119995,183.380005,176.749405,44095125
2019-12-20,183.320007,183.723007,178.348999,178.419998,171.968750,90725761
2019-12-23,177.880005,180.649994,177.240005,179.460007,172.971146,87793327
2019-12-24,180.000000,180.559998,179.380005,180.000000,173.491623,26428457
2019-12-27,182.240005,182.350006,179.360001,181.500000,174.937378,18054510
2019-12-30,181.360001,182.160004,180.139999,180.240005,173.722946,36499610
2019-12-31,178.360001,180.380005,177.500000,179.639999,173.144638,13247081
2020-01-02,180.080002,186.199997,179.259995,185.199997,178.503601,34370855
2020-01-03,184.160004,184.949997,181.300003,183.300003,176.672302,27868540
2020-01-06,181.919998,182.429993,178.639999,180.979996,174.436188,26746306
2020-01-07,180.559998,183.449997,175.000000,183.139999,176.518082,25508436
2020-01-08,181.119995,183.039993,180.220001,182.039993,175.457855,28272528
2020-01-09,184.220001,184.800003,181.869995,182.860001,176.248215,26927681
2020-01-10,182.139999,182.589996,180.399994,181.000000,174.455460,18841487
2020-01-13,181.199997,182.589996,179.759995,181.679993,175.110870,29073687
2020-01-14,181.880005,182.100006,179.199997,181.000000,174.455460,29601850
2020-01-15,180.800003,181.707993,177.520004,178.500000,172.045853,48507487
2020-01-16,178.000000,179.039993,174.440002,176.800003,170.407333,40833263
2020-01-17,178.020004,178.520004,175.000000,175.240005,168.903732,39232128
2020-01-20,175.639999,175.990005,174.710007,175.000000,168.672409,40252357
2020-01-21,173.199997,175.240005,172.500000,174.399994,168.094101,41543663
2020-01-22,175.360001,175.875000,173.697998,174.759995,168.441086,37906829
2020-01-23,174.919998,175.630005,171.059998,171.500000,165.298965,36096342
2020-01-24,173.520004,175.990005,173.380005,173.440002,167.168823,30346248
2020-01-27,172.000000,172.419998,169.720001,170.679993,164.508606,22028619
2020-01-28,171.000000,172.320007,169.199997,172.020004,165.800156,23574278
2020-01-29,173.199997,173.600006,171.000000,172.020004,165.800156,24723987
2020-01-30,169.839996,172.000000,169.279999,171.500000,165.298965,31571302
2020-01-31,172.679993,172.899994,167.839996,168.000000,161.925507,30957886
2020-02-03,168.759995,171.059998,168.139999,169.679993,163.544754,20908923
2020-02-04,171.460007,172.839996,170.061996,172.000000,165.780884,25943981
2020-02-05,171.479996,173.539993,170.639999,172.960007,166.706177,45799552
2020-02-06,175.399994,177.960007,174.975006,176.720001,170.330215,44900146
2020-02-07,176.160004,177.160004,174.440002,177.160004,170.754318,28415827
2020-02-10,175.720001,178.460007,175.619995,176.899994,170.503708,24270086
2020-02-11,179.179993,179.919998,177.580002,179.020004,172.547058,53077341
2020-02-12,179.660004,181.300003,174.479996,179.339996,172.855484,37065004
2020-02-13,173.039993,181.000000,172.500000,176.320007,169.944687,66320954
2020-02-14,176.160004,177.360001,174.100006,175.919998,169.559143,45491839
2020-02-17,176.419998,179.580002,175.919998,177.699997,171.274780,44760510
2020-02-18,176.000000,180.320007,174.860001,175.080002,168.749512,37375227
2020-02-19,175.679993,178.139999,175.559998,176.740005,170.349503,23823522
2020-02-20,177.479996,184.000000,176.759995,181.320007,174.763901,61331728
2020-02-21,180.339996,181.979996,177.979996,179.619995,173.125351,55407380
2020-02-24,174.179993,174.639999,168.240005,170.020004,163.872482,110455869
2020-02-25,171.199997,171.919998,165.460007,165.860001,159.862885,58799289
2020-02-26,165.800003,166.580002,161.919998,165.940002,159.940002,79663724
2020-02-27,157.839996,163.800003,151.380005,154.440002,154.440002,86684922
2020-02-28,150.419998,153.800003,146.600006,148.740005,148.740005,135279400
2020-03-02,152.179993,152.360001,141.020004,143.300003,143.300003,121644563
2020-03-03,146.559998,147.080002,139.259995,139.559998,139.559998,127613836
2020-03-04,140.320007,141.539993,137.419998,138.539993,138.539993,111314954
2020-03-05,138.820007,139.759995,134.018005,134.679993,134.679993,89049029
2020-03-06,132.300003,134.220001,129.339996,130.940002,130.940002,75493609
2020-03-09,123.300003,124.639999,117.139999,118.099998,118.099998,145382066
2020-03-10,120.199997,125.660004,115.779999,116.839996,116.839996,93758905
2020-03-11,118.059998,121.820000,115.900002,117.940002,117.940002,103760553
2020-03-12,110.000000,111.844002,97.000000,97.519997,97.519997,180121998
2020-03-13,105.000000,111.019997,96.639999,102.379997,102.379997,154975322
2020-03-16,96.059998,96.690002,83.040001,89.059998,89.059998,137258666
2020-03-17,92.699997,94.827003,80.709999,87.760002,87.760002,135397275
2020-03-18,83.790001,85.501999,80.320000,83.199997,83.199997,122678276
2020-03-19,83.300003,83.970001,73.040001,83.739998,83.739998,181813611
2020-03-20,90.000000,91.239998,83.980003,89.019997,89.019997,234374785
2020-03-23,80.000000,88.739998,79.269997,84.699997,84.699997,88162933
2020-03-24,88.870003,96.019997,86.690002,96.019997,96.019997,93840271
2020-03-25,99.559998,115.796997,97.269997,105.779999,105.779999,117817465
2020-03-26,101.040001,107.980003,97.000000,107.980003,107.980003,93679670
2020-03-27,103.040001,104.556999,95.349998,97.370003,97.370003,91655178
2020-03-30,96.070000,104.556999,89.010002,94.000000,94.000000,68438334
2020-03-31,94.059998,104.556999,89.774002,94.110001,94.110001,115570307
2020-04-01,87.000000,90.470001,82.860001,82.860001,82.860001,128275526
2020-04-02,83.099998,86.919998,80.910004,81.620003,81.620003,135087059
2020-04-03,81.660004,83.309998,80.000000,80.239998,80.239998,94613738
2020-04-06,83.000000,87.525002,82.683998,86.559998,86.559998,92998962
2020-04-07,90.000000,100.279999,89.561996,94.790001,94.790001,116393334
2020-04-08,92.639999,94.514999,90.307999,92.650002,92.650002,83803942
2020-04-09,94.459999,98.989998,92.925003,97.580002,97.580002,99457766
2020-04-14,97.989998,99.900002,93.139999,93.550003,93.550003,65998085
2020-04-15,92.830002,93.474998,87.000000,87.000000,87.000000,215800815
2020-04-16,87.809998,91.019997,85.464996,87.080002,87.080002,85796816
2020-04-17,91.169998,92.900002,89.050003,90.709999,90.709999,75365406
2020-04-20,91.500000,92.190002,88.889999,91.010002,91.010002,47458721
2020-04-21,88.750000,89.720001,86.440002,86.510002,86.510002,71559831
2020-04-22,87.419998,88.019997,85.160004,87.699997,87.699997,114702624
2020-04-23,88.000000,91.820000,87.410004,90.599998,90.599998,122176124
2020-04-24,89.199997,90.800003,87.540001,88.610001,88.610001,44627087
2020-04-27,91.980003,91.980003,88.839996,91.059998,91.059998,49340336
2020-04-28,91.279999,99.239998,91.180000,97.760002,97.760002,89985993
2020-04-29,99.000000,112.730003,97.800003,110.180000,110.180000,165145769
2020-04-30,112.000000,114.620003,105.379997,105.900002,105.900002,141310957
2020-05-01,103.000000,104.980003,101.748001,102.739998,102.739998,48948301
2020-05-04,99.500000,102.000000,98.699997,99.680000,99.680000,60557969
2020-05-05,102.000000,104.440002,100.239998,103.400002,103.400002,55451254
2020-05-06,103.199997,104.228996,100.720001,100.860001,100.860001,62793019
2020-05-07,101.279999,106.320000,100.400002,105.419998,105.419998,50540060
2020-05-11,107.639999,108.699997,102.139999,102.599998,102.599998,70014920
2020-05-12,103.360001,104.760002,101.419998,102.000000,102.000000,43251895
2020-05-13,100.000000,101.080002,98.010002,98.010002,98.010002,63054163
2020-05-14,95.480003,98.510002,91.860001,97.139999,97.139999,61997276
2020-05-15,97.860001,101.099998,96.129997,97.449997,97.449997,45747626
2020-05-18,99.230003,105.360001,99.059998,105.199997,105.199997,49098546
2020-05-19,107.580002,108.239998,102.609001,104.720001,104.720001,49855725
2020-05-20,103.879997,106.779999,101.400002,106.720001,106.720001,39082367
2020-05-21,104.400002,105.858002,103.180000,103.919998,103.919998,49566772
2020-05-22,102.300003,106.599998,100.599998,103.139999,103.139999,46027977
2020-05-26,107.620003,110.820000,106.591003,110.779999,110.779999,81042993
2020-05-27,112.739998,121.400002,111.098000,119.839996,119.839996,110243263
2020-05-28,121.519997,124.932999,118.400002,122.620003,122.620003,88919715
2020-05-29,119.440002,123.279999,114.919998,115.239998,115.239998,107241036
